Sequence	Method	Ka	Ks	Ka/Ks	P-Value(Fisher)	Length	S-Sites	N-Sites	Fold-Sites(0:2:4)	Substitutions	S-Substitutions	N-Substitutions	Fold-S-Substitutions(0:2:4)	Fold-N-Substitutions(0:2:4)	Divergence-Time	Substitution-Rate-Ratio(rTC:rAG:rTA:rCG:rTG:rCA/rCA)	GC(1:2:3)	ML-Score	AICc	Akaike-Weight	Model
Rsim_KAF7149174.1-Vduc_GWHPDOBL007610	NG	0.134209	0.378466	0.354611	5.30536e-15	1683	391.151	1291.85	NA	275	116.25	158.75	NA	NA	0.190977	1:1:1:1:1:1	0.257977(0.296334:0.229124:0.248473)	NA	NA	NA	NA
Rsim_KAF7149174.1-Vduc_GWHPDOBL036726	NG	0.388108	1.64861	0.235416	4.84005e-36	1617	374.082	1242.92	NA	626	249.417	376.583	NA	NA	0.679716	1:1:1:1:1:1	0.259504(0.303462:0.224542:0.250509)	NA	NA	NA	NA
Rsim_KAF7149174.1-Vmac_vmacro10544-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.298368	1.75927	0.169598	8.83179e-53	1644	382.651	1261.35	NA	570	259.5	310.5	NA	NA	0.638401	1:1:1:1:1:1	0.289885(0.322301:0.254582:0.29277)	NA	NA	NA	NA
Rsim_KAF7149174.1-Vmac_vmacro17665-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.388418	1.60622	0.241821	4.26069e-35	1617	372.915	1244.08	NA	624	246.833	377.167	NA	NA	0.669269	1:1:1:1:1:1	0.269348(0.312627:0.238798:0.256619)	NA	NA	NA	NA
Rsim_KAF7149174.1-Vmac_vmacro06484-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.134607	0.381309	0.353012	5.86514e-15	1683	390.583	1292.42	NA	276	116.75	159.25	NA	NA	0.19186	1:1:1:1:1:1	0.258147(0.29888:0.228106:0.247454)	NA	NA	NA	NA
Rsim_KAF7149174.1-Vmic_vmicro25044-RA_Vaccinium_microcarpum_v1	NG	0.39627	1.55936	0.254123	3.25605e-33	1617	373.857	1243.14	NA	628	245.333	382.667	NA	NA	0.665182	1:1:1:1:1:1	0.266633(0.308554:0.235743:0.255601)	NA	NA	NA	NA
Rsim_KAF7149174.1-Vmic_vmicro07721-RA_Vaccinium_microcarpum_v1	NG	0.387955	1.60982	0.240992	1.85875e-35	1617	373.432	1243.57	NA	624	247.333	376.667	NA	NA	0.670134	1:1:1:1:1:1	0.258995(0.301935:0.226069:0.248982)	NA	NA	NA	NA
Rsim_KAF7149174.1-Vmic_vmicro21395-RA_Vaccinium_microcarpum_v1	NG	0.315082	1.62635	0.193736	4.71275e-45	1575	368.092	1206.91	NA	555	244.5	310.5	NA	NA	0.621539	1:1:1:1:1:1	0.279871(0.309063:0.249491:0.281059)	NA	NA	NA	NA
Rsim_KAF7149174.1-Vmic_vmicro08677-RA_Vaccinium_microcarpum_v1	NG	0.0750638	0.309267	0.242715	7.99297e-17	1383	314.349	1068.65	NA	156	79.6667	76.3333	NA	NA	0.128297	1:1:1:1:1:1	0.235234(0.275967:0.205193:0.224542)	NA	NA	NA	NA
Rsim_KAF7149174.1-Vvin_XP_002278978.1	NG	0.298283	1.39302	0.214127	9.73552e-44	1677	385.9	1291.1	NA	562	244.25	317.75	NA	NA	0.550196	1:1:1:1:1:1	0.254582(0.300407:0.228106:0.235234)	NA	NA	NA	NA
Rsim_KAF7149174.1-Vvin_XP_010647826.1	NG	0.32372	2.17729	0.14868	2.42796e-51	1527	355.501	1171.5	NA	560	252	308	NA	NA	0.75525	1:1:1:1:1:1	0.248982(0.291242:0.215377:0.240326)	NA	NA	NA	NA
Rsim_KAF7149174.1-Vvin_XP_002275995.1	NG	0.366321	1.48173	0.247225	1.60388e-36	1677	390.225	1286.78	NA	625	252.083	372.917	NA	NA	0.625867	1:1:1:1:1:1	0.259504(0.300916:0.231161:0.246436)	NA	NA	NA	NA
Rsim_KAF7134348.1-Rsim_KAF7131711.1	NG	0.282235	2.09256	0.134875	1.07415e-62	1668	387.581	1280.42	NA	574	272.833	301.167	NA	NA	0.702888	1:1:1:1:1:1	0.298031(0.327902:0.259165:0.307026)	NA	NA	NA	NA
Rsim_KAF7134348.1-Vcor_VaccDscaff20-snap-gene-123.32-mRNA-1	NG	0.273435	2.43714	0.112195	3.94232e-68	1647	383.546	1263.45	NA	566	276.5	289.5	NA	NA	0.777307	1:1:1:1:1:1	0.273931(0.301935:0.240326:0.279532)	NA	NA	NA	NA
Rsim_KAF7134348.1-Vcor_VaccDscaff13-snap-gene-205.30-mRNA-1	NG	0.0590679	0.275834	0.214143	6.67654e-22	1719	398.619	1320.38	NA	167	92	75	NA	NA	0.109334	1:1:1:1:1:1	0.266802(0.304481:0.232688:0.263238)	NA	NA	NA	NA
Rsim_KAF7134348.1-Vcor_VaccDscaff33-augustus-gene-295.32-mRNA-1	NG	0.285694	1.92681	0.148273	3.165e-59	1659	384.331	1274.67	NA	569	266.167	302.833	NA	NA	0.665881	1:1:1:1:1:1	0.268839(0.305499:0.240835:0.260183)	NA	NA	NA	NA
Rsim_KAF7134348.1-Vdar_KAH7851380.1	NG	0.0590679	0.272219	0.216987	1.88941e-21	1719	398.619	1320.38	NA	166	91	75	NA	NA	0.108495	1:1:1:1:1:1	0.266633(0.304481:0.232688:0.262729)	NA	NA	NA	NA
Rsim_KAF7134348.1-Vdar_KAH7854940.1	NG	0.285001	1.86286	0.152991	9.89024e-55	1584	365.127	1218.87	NA	540	251	289	NA	NA	0.648712	1:1:1:1:1:1	0.259844(0.293279:0.233707:0.252546)	NA	NA	NA	NA
Rsim_KAF7134348.1-Vduc_GWHPDOBL004912	NG	0.279756	2.31837	0.120669	5.54367e-66	1647	384.358	1262.64	NA	570	275.167	294.833	NA	NA	0.755504	1:1:1:1:1:1	0.274779(0.302953:0.239817:0.281568)	NA	NA	NA	NA
Rsim_KAF7134348.1-Vduc_GWHPDOBL007610	NG	0.284406	1.87295	0.151849	1.92722e-58	1659	383.814	1275.19	NA	566	264.167	301.833	NA	NA	0.651919	1:1:1:1:1:1	0.266124(0.299389:0.238289:0.260692)	NA	NA	NA	NA
Rsim_KAF7134348.1-Vduc_GWHPDOBL036726	NG	0.0587105	0.2767	0.212181	8.44451e-22	1719	399.747	1319.25	NA	167	92.5	74.5	NA	NA	0.109403	1:1:1:1:1:1	0.267651(0.306517:0.233707:0.262729)	NA	NA	NA	NA
Rsim_KAF7134348.1-Vmac_vmacro10544-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.276385	2.59024	0.106702	2.93445e-69	1647	384.265	1262.73	NA	571	279.083	291.917	NA	NA	0.816235	1:1:1:1:1:1	0.298031(0.325356:0.263747:0.30499)	NA	NA	NA	NA
Rsim_KAF7134348.1-Vmac_vmacro17665-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.0607066	0.268653	0.225966	7.96223e-20	1719	398.579	1320.42	NA	167	90	77	NA	NA	0.108923	1:1:1:1:1:1	0.277495(0.315682:0.247963:0.268839)	NA	NA	NA	NA
Rsim_KAF7134348.1-Vmac_vmacro06484-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.281965	1.91844	0.146976	1.15133e-59	1659	383.244	1275.76	NA	565	265.167	299.833	NA	NA	0.660004	1:1:1:1:1:1	0.266293(0.301935:0.237271:0.259674)	NA	NA	NA	NA
Rsim_KAF7134348.1-Vmic_vmicro25044-RA_Vaccinium_microcarpum_v1	NG	0.0661128	0.269681	0.245151	1.97637e-18	1719	399.522	1319.48	NA	174	90.5	83.5	NA	NA	0.113425	1:1:1:1:1:1	0.274779(0.311609:0.244908:0.267821)	NA	NA	NA	NA
Rsim_KAF7134348.1-Vmic_vmicro07721-RA_Vaccinium_microcarpum_v1	NG	0.0619647	0.266445	0.232561	3.66446e-19	1719	399.097	1319.9	NA	168	89.5	78.5	NA	NA	0.109438	1:1:1:1:1:1	0.267142(0.30499:0.235234:0.261202)	NA	NA	NA	NA
Rsim_KAF7134348.1-Vmic_vmicro21395-RA_Vaccinium_microcarpum_v1	NG	0.28873	2.26782	0.127316	4.24931e-61	1578	368.937	1209.06	NA	553	263.25	289.75	NA	NA	0.751442	1:1:1:1:1:1	0.288018(0.312118:0.258656:0.293279)	NA	NA	NA	NA
Rsim_KAF7134348.1-Vmic_vmicro08677-RA_Vaccinium_microcarpum_v1	NG	0.259	1.70667	0.151758	5.16106e-48	1335	305.374	1029.63	NA	431	205.5	225.5	NA	NA	0.590146	1:1:1:1:1:1	0.243381(0.279022:0.214358:0.236762)	NA	NA	NA	NA
Rsim_KAF7134348.1-Vvin_XP_002278978.1	NG	0.282166	1.82874	0.154295	3.74474e-58	1677	386.402	1290.6	NA	568	264.5	303.5	NA	NA	0.638517	1:1:1:1:1:1	0.262729(0.303462:0.237271:0.247454)	NA	NA	NA	NA
Rsim_KAF7134348.1-Vvin_XP_010647826.1	NG	0.271495	2.43973	0.111281	8.84667e-64	1536	355.06	1180.94	NA	525	256	269	NA	NA	0.772701	1:1:1:1:1:1	0.257128(0.294297:0.224542:0.252546)	NA	NA	NA	NA
Rsim_KAF7134348.1-Vvin_XP_002275995.1	NG	0.185769	1.62924	0.114022	1.02357e-76	1680	389.102	1290.9	NA	471	258.583	212.417	NA	NA	0.520088	1:1:1:1:1:1	0.267651(0.303971:0.240326:0.258656)	NA	NA	NA	NA
Rsim_KAF7131711.1-Vcor_VaccDscaff20-snap-gene-123.32-mRNA-1	NG	0.0431494	0.300914	0.143394	5.78135e-31	1725	401.416	1323.58	NA	155	99.5	55.5	NA	NA	0.103133	1:1:1:1:1:1	0.29871(0.322301:0.259165:0.314664)	NA	NA	NA	NA
Rsim_KAF7131711.1-Vcor_VaccDscaff13-snap-gene-205.30-mRNA-1	NG	0.308899	2.29506	0.134593	2.81889e-60	1671	385.402	1285.6	NA	601	275.5	325.5	NA	NA	0.766991	1:1:1:1:1:1	0.291582(0.324847:0.251527:0.298371)	NA	NA	NA	NA
Rsim_KAF7131711.1-Vcor_VaccDscaff33-augustus-gene-295.32-mRNA-1	NG	0.221583	1.68366	0.131608	7.31266e-70	1698	395.325	1302.67	NA	515	265.083	249.917	NA	NA	0.561981	1:1:1:1:1:1	0.293618(0.325866:0.259674:0.295316)	NA	NA	NA	NA
Rsim_KAF7131711.1-Vdar_KAH7851380.1	NG	0.308899	2.24167	0.137799	3.04261e-59	1671	385.402	1285.6	NA	600	274.5	325.5	NA	NA	0.754675	1:1:1:1:1:1	0.291412(0.324847:0.251527:0.297862)	NA	NA	NA	NA
Rsim_KAF7131711.1-Vdar_KAH7854940.1	NG	0.22713	1.67458	0.135634	1.29655e-64	1623	375.734	1247.27	NA	496	251.583	244.417	NA	NA	0.562225	1:1:1:1:1:1	0.284623(0.313646:0.252546:0.287678)	NA	NA	NA	NA
Rsim_KAF7131711.1-Vduc_GWHPDOBL004912	NG	0.0467763	0.291255	0.160602	1.12897e-27	1725	401.883	1323.12	NA	157	97	60	NA	NA	0.103734	1:1:1:1:1:1	0.299559(0.32332:0.258656:0.316701)	NA	NA	NA	NA
Rsim_KAF7131711.1-Vduc_GWHPDOBL007610	NG	0.221652	1.76384	0.125664	5.00603e-71	1698	394.807	1303.19	NA	518	267.917	250.083	NA	NA	0.580231	1:1:1:1:1:1	0.290903(0.319756:0.257128:0.295825)	NA	NA	NA	NA
Rsim_KAF7131711.1-Vduc_GWHPDOBL036726	NG	0.306301	2.22613	0.137594	1.08564e-59	1671	386.533	1284.47	NA	598	275	323	NA	NA	0.750394	1:1:1:1:1:1	0.29243(0.326884:0.252546:0.297862)	NA	NA	NA	NA
Rsim_KAF7131711.1-Vmac_vmacro10544-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.0411634	0.313689	0.131224	2.94139e-33	1725	401.791	1323.21	NA	156	103	53	NA	NA	0.10464	1:1:1:1:1:1	0.322811(0.345723:0.282587:0.340122)	NA	NA	NA	NA
Rsim_KAF7131711.1-Vmac_vmacro17665-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.312996	2.12524	0.147275	8.64631e-57	1671	385.323	1285.68	NA	601	272	329	NA	NA	0.730889	1:1:1:1:1:1	0.302274(0.336049:0.266802:0.303971)	NA	NA	NA	NA
Rsim_KAF7131711.1-Vmac_vmacro06484-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.223603	1.69726	0.131743	1.13921e-68	1698	394.237	1303.76	NA	517	264.917	252.083	NA	NA	0.565753	1:1:1:1:1:1	0.291073(0.322301:0.25611:0.294807)	NA	NA	NA	NA
Rsim_KAF7131711.1-Vmic_vmicro25044-RA_Vaccinium_microcarpum_v1	NG	0.317232	2.17061	0.146149	7.54893e-57	1671	386.267	1284.73	NA	606	273.667	332.333	NA	NA	0.745657	1:1:1:1:1:1	0.299559(0.331976:0.263747:0.302953)	NA	NA	NA	NA
Rsim_KAF7131711.1-Vmic_vmicro07721-RA_Vaccinium_microcarpum_v1	NG	0.313153	2.10927	0.148465	1.07371e-56	1671	385.842	1285.16	NA	601	272	329	NA	NA	0.727884	1:1:1:1:1:1	0.291921(0.325356:0.254073:0.296334)	NA	NA	NA	NA
Rsim_KAF7131711.1-Vmic_vmicro21395-RA_Vaccinium_microcarpum_v1	NG	0.0433791	0.311235	0.139377	3.64046e-31	1656	386.677	1269.32	NA	152	98.5	53.5	NA	NA	0.105924	1:1:1:1:1:1	0.312797(0.332485:0.277495:0.328411)	NA	NA	NA	NA
Rsim_KAF7131711.1-Vmic_vmicro08677-RA_Vaccinium_microcarpum_v1	NG	0.21661	1.60565	0.134905	5.22918e-55	1371	316.796	1054.2	NA	408	209.667	198.333	NA	NA	0.537574	1:1:1:1:1:1	0.26816(0.299389:0.233198:0.271894)	NA	NA	NA	NA
Rsim_KAF7131711.1-Vvin_XP_002278978.1	NG	0.184917	1.65354	0.111831	4.03131e-79	1722	396.879	1325.12	NA	482	264.833	217.167	NA	NA	0.5234	1:1:1:1:1:1	0.287508(0.323829:0.25611:0.282587)	NA	NA	NA	NA
Rsim_KAF7131711.1-Vvin_XP_010647826.1	NG	0.265797	4.76776	0.0557488	4.27537e-75	1599	369.864	1229.14	NA	552	276.917	275.083	NA	NA	1.30714	1:1:1:1:1:1	0.281908(0.314664:0.243381:0.287678)	NA	NA	NA	NA
Rsim_KAF7131711.1-Vvin_XP_002275995.1	NG	0.274465	1.82444	0.150438	3.67659e-61	1719	400.379	1318.62	NA	577	273.917	303.083	NA	NA	0.635477	1:1:1:1:1:1	0.29243(0.324338:0.259165:0.293788)	NA	NA	NA	NA
Vcor_VaccDscaff20-snap-gene-123.32-mRNA-1-Vcor_VaccDscaff13-snap-gene-205.30-mRNA-1	NG	0.305174	2.25131	0.135554	1.62452e-59	1650	381.634	1268.37	NA	590	272	318	NA	NA	0.755303	1:1:1:1:1:1	0.267481(0.29888:0.232688:0.270876)	NA	NA	NA	NA
Vcor_VaccDscaff20-snap-gene-123.32-mRNA-1-Vcor_VaccDscaff33-augustus-gene-295.32-mRNA-1	NG	0.227384	1.66371	0.136673	3.51621e-67	1692	394.098	1297.9	NA	518	263.417	254.583	NA	NA	0.561932	1:1:1:1:1:1	0.269518(0.299898:0.240835:0.267821)	NA	NA	NA	NA
Vcor_VaccDscaff20-snap-gene-123.32-mRNA-1-Vdar_KAH7851380.1	NG	0.305174	2.30598	0.13234	4.10325e-60	1650	381.634	1268.37	NA	591	273	318	NA	NA	0.767947	1:1:1:1:1:1	0.267312(0.29888:0.232688:0.270367)	NA	NA	NA	NA
Vcor_VaccDscaff20-snap-gene-123.32-mRNA-1-Vdar_KAH7854940.1	NG	0.22997	1.75755	0.130847	1.59505e-65	1617	374.509	1242.49	NA	500	253.917	246.083	NA	NA	0.583769	1:1:1:1:1:1	0.260523(0.287678:0.233707:0.260183)	NA	NA	NA	NA
Vcor_VaccDscaff20-snap-gene-123.32-mRNA-1-Vduc_GWHPDOBL004912	NG	0.0117902	0.0500202	0.235708	1.39026e-05	1728	402.987	1325.01	NA	35	19.5	15.5	NA	NA	0.0207058	1:1:1:1:1:1	0.275458(0.297352:0.239817:0.289206)	NA	NA	NA	NA
Vcor_VaccDscaff20-snap-gene-123.32-mRNA-1-Vduc_GWHPDOBL007610	NG	0.224676	1.75938	0.127702	4.64349e-70	1692	393.581	1298.42	NA	519	266.917	252.083	NA	NA	0.581668	1:1:1:1:1:1	0.266802(0.293788:0.238289:0.26833)	NA	NA	NA	NA
Vcor_VaccDscaff20-snap-gene-123.32-mRNA-1-Vduc_GWHPDOBL036726	NG	0.302551	2.28874	0.132191	1.31054e-60	1650	382.764	1267.24	NA	589	273.5	315.5	NA	NA	0.763303	1:1:1:1:1:1	0.26833(0.300916:0.233707:0.270367)	NA	NA	NA	NA
Vcor_VaccDscaff20-snap-gene-123.32-mRNA-1-Vmac_vmacro10544-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.0110231	0.0553575	0.199126	1.02751e-06	1728	402.894	1325.11	NA	36	21.5	14.5	NA	NA	0.02136	1:1:1:1:1:1	0.29871(0.319756:0.263747:0.312627)	NA	NA	NA	NA
Vcor_VaccDscaff20-snap-gene-123.32-mRNA-1-Vmac_vmacro17665-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.308315	2.52819	0.121951	8.81515e-62	1650	381.554	1268.45	NA	597	276.333	320.667	NA	NA	0.82165	1:1:1:1:1:1	0.278174(0.310081:0.247963:0.276477)	NA	NA	NA	NA
Vcor_VaccDscaff20-snap-gene-123.32-mRNA-1-Vmac_vmacro06484-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.227336	1.70112	0.133639	2.15945e-68	1692	393.011	1298.99	NA	519	264.25	254.75	NA	NA	0.569661	1:1:1:1:1:1	0.266972(0.296334:0.237271:0.267312)	NA	NA	NA	NA
Vcor_VaccDscaff20-snap-gene-123.32-mRNA-1-Vmic_vmicro25044-RA_Vaccinium_microcarpum_v1	NG	0.312379	2.53963	0.123001	2.00035e-61	1650	382.498	1267.5	NA	601	277.167	323.833	NA	NA	0.828695	1:1:1:1:1:1	0.275458(0.306008:0.244908:0.275458)	NA	NA	NA	NA
Vcor_VaccDscaff20-snap-gene-123.32-mRNA-1-Vmic_vmicro07721-RA_Vaccinium_microcarpum_v1	NG	0.308868	2.47604	0.124743	3.10153e-61	1650	382.073	1267.93	NA	597	276	321	NA	NA	0.810696	1:1:1:1:1:1	0.267821(0.299389:0.235234:0.268839)	NA	NA	NA	NA
Vcor_VaccDscaff20-snap-gene-123.32-mRNA-1-Vmic_vmicro21395-RA_Vaccinium_microcarpum_v1	NG	0.0102982	0.0561831	0.183297	1.48932e-06	1659	387.953	1271.05	NA	34	21	13	NA	NA	0.0210282	1:1:1:1:1:1	0.288697(0.306517:0.258656:0.300916)	NA	NA	NA	NA
Vcor_VaccDscaff20-snap-gene-123.32-mRNA-1-Vmic_vmicro08677-RA_Vaccinium_microcarpum_v1	NG	0.218093	1.55503	0.14025	1.84616e-53	1353	312.907	1040.09	NA	402	205.167	196.833	NA	NA	0.527285	1:1:1:1:1:1	0.24406(0.273422:0.214358:0.244399)	NA	NA	NA	NA
Vcor_VaccDscaff20-snap-gene-123.32-mRNA-1-Vvin_XP_002278978.1	NG	0.183906	1.52005	0.120987	7.14319e-75	1716	395.694	1320.31	NA	473	257.667	215.333	NA	NA	0.492009	1:1:1:1:1:1	0.263408(0.297862:0.237271:0.255092)	NA	NA	NA	NA
Vcor_VaccDscaff20-snap-gene-123.32-mRNA-1-Vvin_XP_010647826.1	NG	0.263026	2.47085	0.106452	1.66462e-68	1596	369.596	1226.4	NA	539	266.917	272.083	NA	NA	0.774307	1:1:1:1:1:1	0.257807(0.288697:0.224542:0.260183)	NA	NA	NA	NA
Vcor_VaccDscaff20-snap-gene-123.32-mRNA-1-Vvin_XP_002275995.1	NG	0.283177	2.14257	0.132167	9.83184e-66	1722	400.924	1321.08	NA	595	283.417	311.583	NA	NA	0.71609	1:1:1:1:1:1	0.26833(0.298371:0.240326:0.266293)	NA	NA	NA	NA
Vcor_VaccDscaff13-snap-gene-205.30-mRNA-1-Vcor_VaccDscaff33-augustus-gene-295.32-mRNA-1	NG	0.309336	1.81195	0.170719	5.71315e-52	1662	383.459	1278.54	NA	586	261.917	324.083	NA	NA	0.656021	1:1:1:1:1:1	0.26239(0.302444:0.233198:0.251527)	NA	NA	NA	NA
Vcor_VaccDscaff13-snap-gene-205.30-mRNA-1-Vdar_KAH7851380.1	NG	NA	0.00251731	-0	NA	1722	397.916	1324.08	NA	1	1	NA	NA	NA	0.000581695	1:1:1:1:1:1	0.260183(0.301426:0.225051:0.254073)	NA	NA	NA	NA
Vcor_VaccDscaff13-snap-gene-205.30-mRNA-1-Vdar_KAH7854940.1	NG	0.311422	1.76724	0.176219	1.82796e-48	1587	364.425	1222.58	NA	559	247.417	311.583	NA	NA	0.645723	1:1:1:1:1:1	0.253394(0.290224:0.226069:0.24389)	NA	NA	NA	NA
Vcor_VaccDscaff13-snap-gene-205.30-mRNA-1-Vduc_GWHPDOBL004912	NG	0.311764	2.11191	0.147622	8.64078e-57	1650	382.446	1267.55	NA	593	269.667	323.333	NA	NA	0.729011	1:1:1:1:1:1	0.26833(0.299898:0.232179:0.272912)	NA	NA	NA	NA
Vcor_VaccDscaff13-snap-gene-205.30-mRNA-1-Vduc_GWHPDOBL007610	NG	0.308001	1.82236	0.169012	1.9232e-52	1662	382.941	1279.06	NA	585	261.917	323.083	NA	NA	0.656925	1:1:1:1:1:1	0.259674(0.296334:0.230652:0.252037)	NA	NA	NA	NA
Vcor_VaccDscaff13-snap-gene-205.30-mRNA-1-Vduc_GWHPDOBL036726	NG	0.006834	0.0280851	0.243332	0.00194398	1722	399.046	1322.95	NA	20	11	9	NA	NA	0.0117586	1:1:1:1:1:1	0.261202(0.303462:0.226069:0.254073)	NA	NA	NA	NA
Vcor_VaccDscaff13-snap-gene-205.30-mRNA-1-Vmac_vmacro10544-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.307465	2.55437	0.120368	7.87316e-63	1650	382.353	1267.65	NA	597	277.25	319.75	NA	NA	0.828137	1:1:1:1:1:1	0.291582(0.322301:0.25611:0.296334)	NA	NA	NA	NA
Vcor_VaccDscaff13-snap-gene-205.30-mRNA-1-Vmac_vmacro17665-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.0168016	0.0334065	0.502943	0.0652672	1722	397.877	1324.12	NA	35	13	22	NA	NA	0.0206382	1:1:1:1:1:1	0.271045(0.312627:0.240326:0.260183)	NA	NA	NA	NA
Vcor_VaccDscaff13-snap-gene-205.30-mRNA-1-Vmac_vmacro06484-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.306654	1.83405	0.1672	1.05491e-52	1662	382.37	1279.63	NA	584	261.917	322.083	NA	NA	0.658057	1:1:1:1:1:1	0.259844(0.29888:0.229633:0.251018)	NA	NA	NA	NA
Vcor_VaccDscaff13-snap-gene-205.30-mRNA-1-Vmic_vmicro25044-RA_Vaccinium_microcarpum_v1	NG	0.0218544	0.0320161	0.682605	0.259776	1722	398.821	1323.18	NA	41	12.5	28.5	NA	NA	0.0242079	1:1:1:1:1:1	0.26833(0.308554:0.237271:0.259165)	NA	NA	NA	NA
Vcor_VaccDscaff13-snap-gene-205.30-mRNA-1-Vmic_vmicro07721-RA_Vaccinium_microcarpum_v1	NG	0.0183551	0.0307424	0.597061	0.160981	1722	398.395	1323.6	NA	36	12	24	NA	NA	0.021221	1:1:1:1:1:1	0.260692(0.301935:0.227597:0.252546)	NA	NA	NA	NA
Vcor_VaccDscaff13-snap-gene-205.30-mRNA-1-Vmic_vmicro21395-RA_Vaccinium_microcarpum_v1	NG	0.319398	2.41351	0.132338	1.79601e-56	1581	367.027	1213.97	NA	580	264.25	315.75	NA	NA	0.805543	1:1:1:1:1:1	0.281568(0.309063:0.251018:0.284623)	NA	NA	NA	NA
Vcor_VaccDscaff13-snap-gene-205.30-mRNA-1-Vmic_vmicro08677-RA_Vaccinium_microcarpum_v1	NG	0.279944	1.67295	0.167336	9.72663e-44	1338	306.119	1031.88	NA	446	204.917	241.083	NA	NA	0.598648	1:1:1:1:1:1	0.236931(0.275967:0.206721:0.228106)	NA	NA	NA	NA
Vcor_VaccDscaff13-snap-gene-205.30-mRNA-1-Vvin_XP_002278978.1	NG	0.298379	2.06218	0.144691	4.33489e-59	1680	384.834	1295.17	NA	589	270.167	318.833	NA	NA	0.702409	1:1:1:1:1:1	0.25628(0.300407:0.229633:0.238798)	NA	NA	NA	NA
Vcor_VaccDscaff13-snap-gene-205.30-mRNA-1-Vvin_XP_010647826.1	NG	0.29066	2.16585	0.134201	3.41511e-57	1539	353.465	1185.53	NA	536	250.333	285.667	NA	NA	0.721339	1:1:1:1:1:1	0.250679(0.291242:0.216904:0.24389)	NA	NA	NA	NA
Vcor_VaccDscaff13-snap-gene-205.30-mRNA-1-Vvin_XP_002275995.1	NG	0.201025	1.58428	0.126887	8.4059e-71	1683	387.666	1295.33	NA	484	255.583	228.417	NA	NA	0.519647	1:1:1:1:1:1	0.261202(0.300916:0.232688:0.25)	NA	NA	NA	NA
Vcor_VaccDscaff33-augustus-gene-295.32-mRNA-1-Vdar_KAH7851380.1	NG	0.309336	1.84174	0.167958	2.05496e-52	1662	383.459	1278.54	NA	587	262.917	324.083	NA	NA	0.662895	1:1:1:1:1:1	0.26222(0.302444:0.233198:0.251018)	NA	NA	NA	NA
Vcor_VaccDscaff33-augustus-gene-295.32-mRNA-1-Vdar_KAH7854940.1	NG	0.00236168	0.00785928	0.300496	0.141073	1656	383.718	1272.28	NA	6	3	3	NA	NA	0.00363555	1:1:1:1:1:1	0.255431(0.291242:0.234216:0.240835)	NA	NA	NA	NA
Vcor_VaccDscaff33-augustus-gene-295.32-mRNA-1-Vduc_GWHPDOBL004912	NG	0.231492	1.61535	0.143308	2.04089e-64	1692	394.564	1297.44	NA	520	261.583	258.417	NA	NA	0.554198	1:1:1:1:1:1	0.270367(0.300916:0.240326:0.269857)	NA	NA	NA	NA
Vcor_VaccDscaff33-augustus-gene-295.32-mRNA-1-Vduc_GWHPDOBL007610	NG	0.00452983	0.0278436	0.162688	0.000294945	1731	402.442	1328.56	NA	17	11	6	NA	NA	0.00995008	1:1:1:1:1:1	0.261711(0.297352:0.238798:0.248982)	NA	NA	NA	NA
Vcor_VaccDscaff33-augustus-gene-295.32-mRNA-1-Vduc_GWHPDOBL036726	NG	0.306918	2.07272	0.148075	3.72108e-57	1662	384.586	1277.41	NA	592	270.25	321.75	NA	NA	0.715524	1:1:1:1:1:1	0.263238(0.304481:0.234216:0.251018)	NA	NA	NA	NA
Vcor_VaccDscaff33-augustus-gene-295.32-mRNA-1-Vmac_vmacro10544-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.226071	1.73924	0.129982	2.33345e-69	1692	394.472	1297.53	NA	520	266.75	253.25	NA	NA	0.578851	1:1:1:1:1:1	0.293618(0.32332:0.264257:0.293279)	NA	NA	NA	NA
Vcor_VaccDscaff33-augustus-gene-295.32-mRNA-1-Vmac_vmacro17665-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.309324	1.93991	0.159452	1.74263e-54	1662	383.419	1278.58	NA	590	265.917	324.083	NA	NA	0.685496	1:1:1:1:1:1	0.273082(0.313646:0.248473:0.257128)	NA	NA	NA	NA
Vcor_VaccDscaff33-augustus-gene-295.32-mRNA-1-Vmac_vmacro06484-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.00680212	0.0278838	0.243945	0.00197628	1731	401.873	1329.13	NA	20	11	9	NA	NA	0.0116965	1:1:1:1:1:1	0.261881(0.299898:0.23778:0.247963)	NA	NA	NA	NA
