Sequence	Method	Ka	Ks	Ka/Ks	P-Value(Fisher)	Length	S-Sites	N-Sites	Fold-Sites(0:2:4)	Substitutions	S-Substitutions	N-Substitutions	Fold-S-Substitutions(0:2:4)	Fold-N-Substitutions(0:2:4)	Divergence-Time	Substitution-Rate-Ratio(rTC:rAG:rTA:rCG:rTG:rCA/rCA)	GC(1:2:3)	ML-Score	AICc	Akaike-Weight	Model
Csin_XP_028068065.2-Vvin_XP_002264700.2	NG	0.257234	1.24328	0.2069	2.02852e-39	1434	338.375	1095.62	NA	444	205.417	238.583	NA	NA	0.489907	1:1:1:1:1:1	0.334662(0.403509:0.30622:0.294258)	NA	NA	NA	NA
Csin_XP_028110861.1-Csin_XP_082760673.1	NG	0.327421	1.37301	0.23847	7.83259e-32	1365	320.619	1044.38	NA	479	201.917	277.083	NA	NA	0.573014	1:1:1:1:1:1	0.307549(0.367624:0.282297:0.272727)	NA	NA	NA	NA
Csin_XP_028110861.1-Csin_XP_028110859.2	NG	0.24985	0.876166	0.285163	6.68984e-25	1383	325.716	1057.28	NA	393	168.333	224.667	NA	NA	0.397356	1:1:1:1:1:1	0.318979(0.369219:0.305423:0.282297)	NA	NA	NA	NA
Csin_XP_028110861.1-Mdo_XP_008344380.3	NG	0.367992	1.15251	0.319296	4.54933e-22	1374	327.003	1047	NA	497	192.5	304.5	NA	NA	0.554703	1:1:1:1:1:1	0.312334(0.376396:0.301435:0.259171)	NA	NA	NA	NA
Csin_XP_028110861.1-Mdo_XP_008361562.1	NG	0.365525	1.17963	0.309865	1.13837e-22	1362	321.048	1040.95	NA	492	190.833	301.167	NA	NA	0.557423	1:1:1:1:1:1	0.331207(0.382775:0.303828:0.307018)	NA	NA	NA	NA
Csin_XP_028110861.1-Mdo_XP_008361572.2	NG	0.352215	1.16925	0.30123	5.9203e-24	1383	328.695	1054.3	NA	491	194.667	296.333	NA	NA	0.546399	1:1:1:1:1:1	0.318979(0.378788:0.291069:0.287081)	NA	NA	NA	NA
Csin_XP_028110861.1-Mdo_XP_070664908.1	NG	0.376402	1.17341	0.320776	8.58982e-22	1374	324.278	1049.72	NA	503	192.333	310.667	NA	NA	0.564504	1:1:1:1:1:1	0.315789(0.373206:0.302233:0.27193)	NA	NA	NA	NA
Csin_XP_028110861.1-Mdo_XP_008338598.2	NG	0.387812	1.25877	0.308088	9.28411e-23	1365	324.459	1040.54	NA	513	197.917	315.083	NA	NA	0.594838	1:1:1:1:1:1	0.33227(0.386762:0.301435:0.308612)	NA	NA	NA	NA
Csin_XP_028110861.1-Mdo_XP_008345100.2	NG	0.396933	1.56801	0.253145	1.02523e-29	1395	332.422	1062.58	NA	546	218.5	327.5	NA	NA	0.675995	1:1:1:1:1:1	0.327751(0.392344:0.299841:0.291069)	NA	NA	NA	NA
Csin_XP_028110861.1-Mdo_XP_008360621.3	NG	0.402201	1.39368	0.288589	3.09616e-25	1395	331.733	1063.27	NA	541	210	331	NA	NA	0.637976	1:1:1:1:1:1	0.326954(0.389952:0.301435:0.289474)	NA	NA	NA	NA
Csin_XP_028110861.1-Rsim_KAF7147369.1	NG	0.403974	1.31084	0.308179	1.38087e-21	1299	307.027	991.973	NA	500	190.167	309.833	NA	NA	0.618318	1:1:1:1:1:1	0.311536(0.358054:0.283892:0.292663)	NA	NA	NA	NA
Csin_XP_028110861.1-Rsim_KAF7146936.1	NG	0.4357	1.46151	0.298116	1.53931e-23	1392	329.366	1062.63	NA	563	211.833	351.167	NA	NA	0.678422	1:1:1:1:1:1	0.32722(0.38118:0.295056:0.305423)	NA	NA	NA	NA
Csin_XP_028110861.1-Vcor_VaccDscaff33-augustus-gene-72.29-mRNA-1	NG	0.421336	1.68946	0.249391	5.03657e-29	1389	327.544	1061.46	NA	562	219.833	342.167	NA	NA	0.720376	1:1:1:1:1:1	0.331207(0.385167:0.296651:0.311802)	NA	NA	NA	NA
Csin_XP_028110861.1-Vdar_KAH7855228.1	NG	0.426101	1.75819	0.242352	1.21249e-29	1389	327.158	1061.84	NA	567	221.833	345.167	NA	NA	0.739856	1:1:1:1:1:1	0.330941(0.38437:0.297448:0.311005)	NA	NA	NA	NA
Csin_XP_028110861.1-Vduc_GWHPDOBL009662	NG	0.421814	2.00783	0.210084	2.79479e-32	1326	314.515	1011.48	NA	546	219.667	326.333	NA	NA	0.798004	1:1:1:1:1:1	0.325359(0.379585:0.292663:0.303828)	NA	NA	NA	NA
Csin_XP_028110861.1-Vmac_vmacro07478-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.420722	1.6055	0.26205	1.44692e-27	1389	325.87	1063.13	NA	558	215.667	342.333	NA	NA	0.69868	1:1:1:1:1:1	0.329878(0.383573:0.299043:0.307018)	NA	NA	NA	NA
Csin_XP_028110861.1-Vvin_XP_002279322.1	NG	0.330665	0.992236	0.333252	1.28256e-20	1386	330.156	1055.84	NA	464	181.667	282.333	NA	NA	0.488256	1:1:1:1:1:1	0.325625(0.382775:0.308612:0.285486)	NA	NA	NA	NA
Csin_XP_028110861.1-Vvin_XP_002274847.2	NG	0.32947	1.33771	0.246294	1.56538e-31	1386	328.671	1057.33	NA	487	205.083	281.917	NA	NA	0.56856	1:1:1:1:1:1	0.337055(0.391547:0.307815:0.311802)	NA	NA	NA	NA
Csin_XP_028110861.1-Vvin_XP_002262763.1	NG	0.334949	1.12032	0.298975	1.84087e-24	1392	330.55	1061.45	NA	479	192.25	286.75	NA	NA	0.521447	1:1:1:1:1:1	0.342903(0.401914:0.313397:0.313397)	NA	NA	NA	NA
Csin_XP_028110861.1-Vvin_XP_002264700.2	NG	0.354771	1.39756	0.25385	6.49648e-30	1383	327.866	1055.13	NA	506	207.75	298.25	NA	NA	0.601984	1:1:1:1:1:1	0.331738(0.392344:0.300638:0.302233)	NA	NA	NA	NA
Csin_XP_082760673.1-Csin_XP_028110859.2	NG	0.292234	1.36343	0.214337	7.62413e-36	1362	319.418	1042.58	NA	453	200.667	252.333	NA	NA	0.543453	1:1:1:1:1:1	0.311271(0.366826:0.292663:0.274322)	NA	NA	NA	NA
Csin_XP_082760673.1-Mdo_XP_008344380.3	NG	0.365452	1.1875	0.307749	9.1377e-23	1344	320.173	1023.83	NA	487	190.833	296.167	NA	NA	0.561284	1:1:1:1:1:1	0.304625(0.374003:0.288676:0.251196)	NA	NA	NA	NA
Csin_XP_082760673.1-Mdo_XP_008361562.1	NG	0.317963	2.00911	0.15826	1.17667e-44	1344	315.669	1028.33	NA	487	220.5	266.5	NA	NA	0.715167	1:1:1:1:1:1	0.323498(0.380383:0.291069:0.299043)	NA	NA	NA	NA
Csin_XP_082760673.1-Mdo_XP_008361572.2	NG	0.264277	0.883707	0.299055	2.45896e-23	1362	322.647	1039.35	NA	399	167.5	231.5	NA	NA	0.411015	1:1:1:1:1:1	0.311271(0.376396:0.278309:0.279107)	NA	NA	NA	NA
Csin_XP_082760673.1-Mdo_XP_070664908.1	NG	0.358959	1.21933	0.294391	2.64698e-24	1344	317.187	1026.81	NA	484	191.083	292.917	NA	NA	0.562009	1:1:1:1:1:1	0.308081(0.370813:0.289474:0.263955)	NA	NA	NA	NA
Csin_XP_082760673.1-Mdo_XP_008338598.2	NG	0.337844	2.02663	0.166702	1.35674e-42	1347	319.42	1027.58	NA	503	223.5	279.5	NA	NA	0.738314	1:1:1:1:1:1	0.324561(0.38437:0.288676:0.300638)	NA	NA	NA	NA
Csin_XP_082760673.1-Mdo_XP_008345100.2	NG	0.33817	1.43662	0.235393	1.37036e-32	1371	326.142	1044.86	NA	493	208.583	284.417	NA	NA	0.599476	1:1:1:1:1:1	0.320043(0.389952:0.287081:0.283094)	NA	NA	NA	NA
Csin_XP_082760673.1-Mdo_XP_008360621.3	NG	0.333151	1.49308	0.22313	1.62451e-34	1371	325.453	1045.55	NA	492	210.75	281.25	NA	NA	0.608501	1:1:1:1:1:1	0.319245(0.38756:0.288676:0.281499)	NA	NA	NA	NA
Csin_XP_082760673.1-Rsim_KAF7147369.1	NG	0.309959	1.65757	0.186996	1.15481e-38	1302	305.512	996.488	NA	457	204	253	NA	NA	0.626173	1:1:1:1:1:1	0.303828(0.355662:0.271132:0.284689)	NA	NA	NA	NA
Csin_XP_082760673.1-Rsim_KAF7146936.1	NG	0.328497	1.597	0.205696	3.26612e-37	1371	322.456	1048.54	NA	492	213.083	278.917	NA	NA	0.626847	1:1:1:1:1:1	0.319511(0.378788:0.282297:0.297448)	NA	NA	NA	NA
Csin_XP_082760673.1-Vcor_VaccDscaff33-augustus-gene-72.29-mRNA-1	NG	0.332797	1.43195	0.232409	1.52725e-32	1365	319.189	1045.81	NA	485	203.917	281.083	NA	NA	0.589821	1:1:1:1:1:1	0.323498(0.382775:0.283892:0.303828)	NA	NA	NA	NA
Csin_XP_082760673.1-Vdar_KAH7855228.1	NG	0.328929	1.5398	0.213618	1.01597e-35	1365	318.804	1046.2	NA	487	208.417	278.583	NA	NA	0.611736	1:1:1:1:1:1	0.323232(0.381978:0.284689:0.30303)	NA	NA	NA	NA
Csin_XP_082760673.1-Vduc_GWHPDOBL009662	NG	0.327867	1.62016	0.202367	6.43232e-36	1302	307.072	994.928	NA	468	203.75	264.25	NA	NA	0.63265	1:1:1:1:1:1	0.31765(0.377193:0.279904:0.295853)	NA	NA	NA	NA
Csin_XP_082760673.1-Vmac_vmacro07478-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.325402	1.42513	0.228332	2.28413e-33	1365	317.346	1047.65	NA	479	202.417	276.583	NA	NA	0.581075	1:1:1:1:1:1	0.322169(0.38118:0.286284:0.299043)	NA	NA	NA	NA
Csin_XP_082760673.1-Vvin_XP_002279322.1	NG	0.233198	0.997037	0.233891	1.36361e-32	1371	325.313	1045.69	NA	389	179.417	209.583	NA	NA	0.414443	1:1:1:1:1:1	0.317916(0.380383:0.295853:0.277512)	NA	NA	NA	NA
Csin_XP_082760673.1-Vvin_XP_002274847.2	NG	0.295743	1.21905	0.2426	2.98501e-31	1356	320.121	1035.88	NA	446	192.833	253.167	NA	NA	0.513715	1:1:1:1:1:1	0.329346(0.389155:0.295056:0.303828)	NA	NA	NA	NA
Csin_XP_082760673.1-Vvin_XP_002262763.1	NG	0.310378	1.19353	0.26005	3.86588e-29	1365	323.697	1041.3	NA	458	193.333	264.667	NA	NA	0.51981	1:1:1:1:1:1	0.335194(0.399522:0.300638:0.305423)	NA	NA	NA	NA
Csin_XP_082760673.1-Vvin_XP_002264700.2	NG	0.285911	1.50793	0.189605	9.59519e-41	1359	320.342	1038.66	NA	455	208.083	246.917	NA	NA	0.573965	1:1:1:1:1:1	0.32403(0.389952:0.287879:0.294258)	NA	NA	NA	NA
Csin_XP_028110859.2-Mdo_XP_008344380.3	NG	0.362564	1.12888	0.321173	5.51494e-22	1362	325.756	1036.24	NA	488	190.083	297.917	NA	NA	0.545847	1:1:1:1:1:1	0.316055(0.375598:0.311802:0.260766)	NA	NA	NA	NA
Csin_XP_028110859.2-Mdo_XP_008361562.1	NG	0.321174	1.29769	0.247497	1.96541e-30	1356	319.656	1036.34	NA	468	197.25	270.75	NA	NA	0.551372	1:1:1:1:1:1	0.334928(0.381978:0.314195:0.308612)	NA	NA	NA	NA
Csin_XP_028110859.2-Mdo_XP_008361572.2	NG	0.302998	1.28702	0.235426	5.25378e-33	1371	325.929	1045.07	NA	461	200.5	260.5	NA	NA	0.536929	1:1:1:1:1:1	0.322701(0.37799:0.301435:0.288676)	NA	NA	NA	NA
Csin_XP_028110859.2-Mdo_XP_070664908.1	NG	0.362277	1.12733	0.32136	1.57023e-21	1362	323.376	1038.62	NA	487	188.583	298.417	NA	NA	0.54392	1:1:1:1:1:1	0.319511(0.372408:0.3126:0.273525)	NA	NA	NA	NA
Csin_XP_028110859.2-Mdo_XP_008338598.2	NG	0.337553	1.24317	0.271526	2.14564e-27	1359	323.973	1035.03	NA	478	196.667	281.333	NA	NA	0.553443	1:1:1:1:1:1	0.335991(0.385965:0.311802:0.310207)	NA	NA	NA	NA
Csin_XP_028110859.2-Mdo_XP_008345100.2	NG	0.36999	1.78614	0.207144	1.74931e-36	1392	333.116	1058.88	NA	536	226.75	309.25	NA	NA	0.708887	1:1:1:1:1:1	0.331473(0.391547:0.310207:0.292663)	NA	NA	NA	NA
Csin_XP_028110859.2-Mdo_XP_008360621.3	NG	0.379238	1.62419	0.233493	1.87538e-32	1392	332.084	1059.92	NA	536	220.5	315.5	NA	NA	0.676242	1:1:1:1:1:1	0.330675(0.389155:0.311802:0.291069)	NA	NA	NA	NA
Csin_XP_028110859.2-Rsim_KAF7147369.1	NG	0.375185	1.62308	0.231156	1.56219e-30	1305	308.549	996.451	NA	499	204.833	294.167	NA	NA	0.670233	1:1:1:1:1:1	0.315258(0.357257:0.294258:0.294258)	NA	NA	NA	NA
Csin_XP_028110859.2-Rsim_KAF7146936.1	NG	0.393703	1.61703	0.243472	1.16353e-30	1392	329.607	1062.39	NA	544	218.583	325.417	NA	NA	0.683371	1:1:1:1:1:1	0.330941(0.380383:0.305423:0.307018)	NA	NA	NA	NA
Csin_XP_028110859.2-Vcor_VaccDscaff33-augustus-gene-72.29-mRNA-1	NG	0.376596	1.44363	0.260868	8.75676e-29	1389	327.31	1061.69	NA	524	209.667	314.333	NA	NA	0.628036	1:1:1:1:1:1	0.334928(0.38437:0.307018:0.313397)	NA	NA	NA	NA
Csin_XP_028110859.2-Vdar_KAH7855228.1	NG	0.378235	1.51115	0.250296	3.92105e-30	1389	326.925	1062.08	NA	528	212.5	315.5	NA	NA	0.644886	1:1:1:1:1:1	0.334662(0.383573:0.307815:0.3126)	NA	NA	NA	NA
Csin_XP_028110859.2-Vduc_GWHPDOBL009662	NG	0.378213	1.71628	0.220369	1.46277e-32	1326	316.058	1009.94	NA	513	213	300	NA	NA	0.697147	1:1:1:1:1:1	0.32908(0.378788:0.30303:0.305423)	NA	NA	NA	NA
Csin_XP_028110859.2-Vmac_vmacro07478-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.378195	1.41105	0.268024	7.77144e-28	1395	326.665	1068.33	NA	525	207.667	317.333	NA	NA	0.620056	1:1:1:1:1:1	0.333599(0.382775:0.30941:0.308612)	NA	NA	NA	NA
Csin_XP_028110859.2-Vvin_XP_002279322.1	NG	0.285515	1.00611	0.283782	6.49097e-26	1380	329.629	1050.37	NA	432	182.583	249.417	NA	NA	0.457636	1:1:1:1:1:1	0.329346(0.381978:0.318979:0.287081)	NA	NA	NA	NA
Csin_XP_028110859.2-Vvin_XP_002274847.2	NG	0.293873	1.11303	0.264029	1.15484e-28	1377	327.177	1049.82	NA	445	189.75	255.25	NA	NA	0.488507	1:1:1:1:1:1	0.340776(0.39075:0.318182:0.313397)	NA	NA	NA	NA
Csin_XP_028110859.2-Vvin_XP_002262763.1	NG	0.311265	0.95108	0.327275	2.60165e-21	1386	330.41	1055.59	NA	447	178.083	268.917	NA	NA	0.463791	1:1:1:1:1:1	0.346624(0.401116:0.323764:0.314992)	NA	NA	NA	NA
Csin_XP_028110859.2-Vvin_XP_002264700.2	NG	0.318599	1.40569	0.22665	1.46071e-34	1377	326.562	1050.44	NA	480	207.333	272.667	NA	NA	0.576407	1:1:1:1:1:1	0.33546(0.391547:0.311005:0.303828)	NA	NA	NA	NA
Mdo_XP_008344380.3-Mdo_XP_008361562.1	NG	0.348781	1.37399	0.253846	5.65376e-30	1365	325.566	1039.43	NA	495	205.083	289.917	NA	NA	0.593303	1:1:1:1:1:1	0.328283(0.389155:0.310207:0.285486)	NA	NA	NA	NA
Mdo_XP_008344380.3-Mdo_XP_008361572.2	NG	0.339045	1.218	0.278363	7.58901e-27	1371	331.026	1039.97	NA	483	199.333	283.667	NA	NA	0.551267	1:1:1:1:1:1	0.316055(0.385167:0.297448:0.26555)	NA	NA	NA	NA
Mdo_XP_008344380.3-Mdo_XP_070664908.1	NG	0.0625457	0.179646	0.348161	3.5336e-08	1416	341.157	1074.84	NA	119	54.5	64.5	NA	NA	0.0907587	1:1:1:1:1:1	0.312865(0.379585:0.308612:0.250399)	NA	NA	NA	NA
Mdo_XP_008344380.3-Mdo_XP_008338598.2	NG	0.360932	1.38762	0.260108	2.74864e-29	1374	330.912	1043.09	NA	508	209.167	298.833	NA	NA	0.608199	1:1:1:1:1:1	0.329346(0.393142:0.307815:0.287081)	NA	NA	NA	NA
Mdo_XP_008344380.3-Mdo_XP_008345100.2	NG	0.394121	1.39789	0.281939	1.78377e-26	1401	337.833	1063.17	NA	540	214.083	325.917	NA	NA	0.636168	1:1:1:1:1:1	0.324827(0.398724:0.30622:0.269537)	NA	NA	NA	NA
Mdo_XP_008344380.3-Mdo_XP_008360621.3	NG	0.404016	1.3393	0.301662	5.05814e-24	1401	337.875	1063.12	NA	543	210.917	332.083	NA	NA	0.629576	1:1:1:1:1:1	0.32403(0.396332:0.307815:0.267943)	NA	NA	NA	NA
Mdo_XP_008344380.3-Rsim_KAF7147369.1	NG	0.405014	1.58078	0.256211	1.36046e-26	1278	306.589	971.411	NA	506	202	304	NA	NA	0.687077	1:1:1:1:1:1	0.308612(0.364434:0.290271:0.271132)	NA	NA	NA	NA
Mdo_XP_008344380.3-Rsim_KAF7146936.1	NG	0.442201	1.67521	0.263967	4.14657e-27	1386	333.635	1052.37	NA	575	223.417	351.583	NA	NA	0.739008	1:1:1:1:1:1	0.324296(0.38756:0.301435:0.283892)	NA	NA	NA	NA
Mdo_XP_008344380.3-Vcor_VaccDscaff33-augustus-gene-72.29-mRNA-1	NG	0.453389	1.78006	0.254705	6.79027e-28	1395	333.516	1061.48	NA	588	226.833	361.167	NA	NA	0.770567	1:1:1:1:1:1	0.328283(0.391547:0.30303:0.290271)	NA	NA	NA	NA
Mdo_XP_008344380.3-Vdar_KAH7855228.1	NG	0.454701	1.89511	0.239933	1.64717e-29	1395	333.302	1061.7	NA	592	230	362	NA	NA	0.798853	1:1:1:1:1:1	0.328017(0.39075:0.303828:0.289474)	NA	NA	NA	NA
Mdo_XP_008344380.3-Vduc_GWHPDOBL009662	NG	0.430014	1.89289	0.227173	1.82965e-30	1341	322.999	1018	NA	556	222.833	333.167	NA	NA	0.78237	1:1:1:1:1:1	0.322435(0.385965:0.299043:0.282297)	NA	NA	NA	NA
Mdo_XP_008344380.3-Vmac_vmacro07478-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.445005	1.85786	0.239525	1.08433e-29	1395	332.357	1062.64	NA	585	228.333	356.667	NA	NA	0.781616	1:1:1:1:1:1	0.326954(0.389952:0.305423:0.285486)	NA	NA	NA	NA
Mdo_XP_008344380.3-Vvin_XP_002279322.1	NG	0.339356	1.18012	0.287562	3.01167e-26	1389	335.431	1053.57	NA	487	199.417	287.583	NA	NA	0.542392	1:1:1:1:1:1	0.322701(0.389155:0.314992:0.263955)	NA	NA	NA	NA
Mdo_XP_008344380.3-Vvin_XP_002274847.2	NG	0.341499	1.14423	0.298453	2.87268e-25	1410	339.786	1070.21	NA	493	199.417	293.583	NA	NA	0.534944	1:1:1:1:1:1	0.334131(0.397927:0.314195:0.290271)	NA	NA	NA	NA
Mdo_XP_008344380.3-Vvin_XP_002262763.1	NG	0.357091	1.12437	0.317593	6.2887e-23	1407	339.335	1067.66	NA	501	197.667	303.333	NA	NA	0.542141	1:1:1:1:1:1	0.339979(0.408293:0.319777:0.291866)	NA	NA	NA	NA
Mdo_XP_008344380.3-Vvin_XP_002264700.2	NG	0.377898	1.36718	0.276407	4.42028e-27	1392	333.687	1058.31	NA	524	209.833	314.167	NA	NA	0.615046	1:1:1:1:1:1	0.328814(0.398724:0.307018:0.280702)	NA	NA	NA	NA
Mdo_XP_008361562.1-Mdo_XP_008361572.2	NG	0.354736	1.63714	0.21668	4.35344e-35	1389	327.593	1061.41	NA	518	218	300	NA	NA	0.657188	1:1:1:1:1:1	0.334928(0.391547:0.299841:0.313397)	NA	NA	NA	NA
Mdo_XP_008361562.1-Mdo_XP_070664908.1	NG	0.347757	1.47767	0.235341	5.00543e-32	1362	321.361	1040.64	NA	497	207.417	289.583	NA	NA	0.614359	1:1:1:1:1:1	0.331738(0.385965:0.311005:0.298246)	NA	NA	NA	NA
Mdo_XP_008361562.1-Mdo_XP_008338598.2	NG	0.0752714	0.210735	0.357185	1.02415e-08	1446	342.917	1103.08	NA	142	63	79	NA	NA	0.107397	1:1:1:1:1:1	0.348219(0.399522:0.310207:0.334928)	NA	NA	NA	NA
Mdo_XP_008361562.1-Mdo_XP_008345100.2	NG	0.420585	2.13088	0.197377	2.1112e-35	1404	333.106	1070.89	NA	580	235.25	344.75	NA	NA	0.82636	1:1:1:1:1:1	0.3437(0.405104:0.308612:0.317384)	NA	NA	NA	NA
Mdo_XP_008361562.1-Mdo_XP_008360621.3	NG	0.434377	2.40226	0.180821	1.15313e-36	1404	333.671	1070.33	NA	593	240.083	352.917	NA	NA	0.902059	1:1:1:1:1:1	0.342903(0.402711:0.310207:0.315789)	NA	NA	NA	NA
Mdo_XP_008361562.1-Rsim_KAF7147369.1	NG	0.370919	2.06561	0.179569	8.99184e-37	1272	299.75	972.25	NA	495	210.5	284.5	NA	NA	0.770276	1:1:1:1:1:1	0.327485(0.370813:0.292663:0.318979)	NA	NA	NA	NA
Mdo_XP_008361562.1-Rsim_KAF7146936.1	NG	0.407269	1.90794	0.21346	2.71914e-33	1368	324.009	1043.99	NA	552	223.917	328.083	NA	NA	0.7627	1:1:1:1:1:1	0.343169(0.393939:0.303828:0.331738)	NA	NA	NA	NA
Mdo_XP_008361562.1-Vcor_VaccDscaff33-augustus-gene-72.29-mRNA-1	NG	0.430006	2.20895	0.194665	3.24308e-35	1401	330.022	1070.98	NA	585	234.5	350.5	NA	NA	0.849058	1:1:1:1:1:1	0.347156(0.397927:0.305423:0.338118)	NA	NA	NA	NA
Mdo_XP_008361562.1-Vdar_KAH7855228.1	NG	0.428419	2.21514	0.193405	2.74053e-35	1401	329.637	1071.36	NA	584	234.333	349.667	NA	NA	0.848811	1:1:1:1:1:1	0.34689(0.397129:0.30622:0.337321)	NA	NA	NA	NA
Mdo_XP_008361562.1-Vduc_GWHPDOBL009662	NG	0.415433	2.46749	0.168363	3.04064e-37	1338	318.072	1019.93	NA	555	229.667	325.333	NA	NA	0.903252	1:1:1:1:1:1	0.341308(0.392344:0.301435:0.330144)	NA	NA	NA	NA
Mdo_XP_008361562.1-Vmac_vmacro07478-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.43185	1.9657	0.219692	2.27232e-32	1407	329.763	1077.24	NA	583	229.333	353.667	NA	NA	0.791344	1:1:1:1:1:1	0.345827(0.396332:0.307815:0.333333)	NA	NA	NA	NA
Mdo_XP_008361562.1-Vvin_XP_002279322.1	NG	0.354183	1.19586	0.296174	4.0275e-25	1395	333.478	1061.52	NA	499	199.333	299.667	NA	NA	0.555389	1:1:1:1:1:1	0.341574(0.395534:0.317384:0.311802)	NA	NA	NA	NA
Mdo_XP_008361562.1-Vvin_XP_002274847.2	NG	0.315361	1.44113	0.218829	2.30783e-36	1410	334.396	1075.6	NA	491	214.083	276.917	NA	NA	0.582348	1:1:1:1:1:1	0.353004(0.404306:0.316587:0.338118)	NA	NA	NA	NA
Mdo_XP_008361562.1-Vvin_XP_002262763.1	NG	0.344955	1.35266	0.25502	3.81085e-30	1392	331.756	1060.24	NA	501	207.833	293.167	NA	NA	0.585121	1:1:1:1:1:1	0.358852(0.414673:0.322169:0.339713)	NA	NA	NA	NA
Mdo_XP_008361562.1-Vvin_XP_002264700.2	NG	0.407472	2.10379	0.193685	4.55917e-36	1395	329.136	1065.86	NA	567	231.917	335.083	NA	NA	0.807702	1:1:1:1:1:1	0.347687(0.405104:0.30941:0.328549)	NA	NA	NA	NA
Mdo_XP_008361572.2-Mdo_XP_070664908.1	NG	0.343353	1.30193	0.263726	1.41113e-28	1371	328.035	1042.97	NA	490	202.667	287.333	NA	NA	0.57271	1:1:1:1:1:1	0.319511(0.381978:0.298246:0.278309)	NA	NA	NA	NA
Mdo_XP_008361572.2-Mdo_XP_008338598.2	NG	0.383771	1.55744	0.246411	1.02719e-30	1392	331.437	1060.56	NA	536	217.417	318.583	NA	NA	0.663223	1:1:1:1:1:1	0.335991(0.395534:0.297448:0.314992)	NA	NA	NA	NA
Mdo_XP_008361572.2-Mdo_XP_008345100.2	NG	0.351436	1.64134	0.214116	9.193e-37	1413	338.748	1074.25	NA	527	225.583	301.417	NA	NA	0.660673	1:1:1:1:1:1	0.331473(0.401116:0.295853:0.297448)	NA	NA	NA	NA
Mdo_XP_008361572.2-Mdo_XP_008360621.3	NG	0.365582	1.58514	0.23063	1.44307e-33	1413	338.191	1074.81	NA	534	223	311	NA	NA	0.657475	1:1:1:1:1:1	0.330675(0.398724:0.297448:0.295853)	NA	NA	NA	NA
Mdo_XP_008361572.2-Rsim_KAF7147369.1	NG	0.338317	1.56735	0.215852	7.7006e-34	1299	309.893	989.107	NA	473	203.667	269.333	NA	NA	0.631519	1:1:1:1:1:1	0.315258(0.366826:0.279904:0.299043)	NA	NA	NA	NA
Mdo_XP_008361572.2-Rsim_KAF7146936.1	NG	0.369459	1.5206	0.242969	3.38484e-31	1380	329.367	1050.63	NA	521	214.5	306.5	NA	NA	0.644205	1:1:1:1:1:1	0.330941(0.389952:0.291069:0.311802)	NA	NA	NA	NA
Mdo_XP_008361572.2-Vcor_VaccDscaff33-augustus-gene-72.29-mRNA-1	NG	0.378433	1.3941	0.271454	1.06117e-27	1407	333.015	1073.99	NA	530	210.833	319.167	NA	NA	0.618825	1:1:1:1:1:1	0.334928(0.393939:0.292663:0.318182)	NA	NA	NA	NA
Mdo_XP_008361572.2-Vdar_KAH7855228.1	NG	0.383671	1.47003	0.260995	7.06408e-29	1407	332.629	1074.37	NA	537	214.333	322.667	NA	NA	0.640498	1:1:1:1:1:1	0.334662(0.393142:0.293461:0.317384)	NA	NA	NA	NA
Mdo_XP_008361572.2-Vduc_GWHPDOBL009662	NG	0.377734	1.57621	0.239646	9.45312e-31	1344	321.279	1022.72	NA	515	211.5	303.5	NA	NA	0.664227	1:1:1:1:1:1	0.32908(0.388357:0.288676:0.310207)	NA	NA	NA	NA
Mdo_XP_008361572.2-Vmac_vmacro07478-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.387994	1.34523	0.288423	8.36277e-26	1407	331.342	1075.66	NA	533	207.167	325.833	NA	NA	0.613418	1:1:1:1:1:1	0.333599(0.392344:0.295056:0.313397)	NA	NA	NA	NA
Mdo_XP_008361572.2-Vvin_XP_002279322.1	NG	0.234913	0.984748	0.238552	1.64821e-32	1404	337.139	1066.86	NA	400	184.833	215.167	NA	NA	0.414969	1:1:1:1:1:1	0.329346(0.391547:0.304625:0.291866)	NA	NA	NA	NA
Mdo_XP_008361572.2-Vvin_XP_002274847.2	NG	0.313228	1.28979	0.242851	1.06803e-32	1413	337.035	1075.97	NA	483	207.5	275.5	NA	NA	0.546163	1:1:1:1:1:1	0.340776(0.400319:0.303828:0.318182)	NA	NA	NA	NA
Mdo_XP_008361572.2-Vvin_XP_002262763.1	NG	0.320009	1.17986	0.271227	3.28597e-28	1404	336.162	1067.84	NA	478	199.833	278.167	NA	NA	0.525884	1:1:1:1:1:1	0.346624(0.410686:0.30941:0.319777)	NA	NA	NA	NA
Mdo_XP_008361572.2-Vvin_XP_002264700.2	NG	0.300367	1.42239	0.211171	8.68896e-38	1401	334.022	1066.98	NA	477	212.917	264.083	NA	NA	0.567876	1:1:1:1:1:1	0.33546(0.401116:0.296651:0.308612)	NA	NA	NA	NA
Mdo_XP_070664908.1-Mdo_XP_008338598.2	NG	0.36027	1.44078	0.250053	3.09692e-30	1371	327.002	1044	NA	508	209.333	298.667	NA	NA	0.617986	1:1:1:1:1:1	0.332802(0.389952:0.308612:0.299841)	NA	NA	NA	NA
