Sequence	Method	Ka	Ks	Ka/Ks	P-Value(Fisher)	Length	S-Sites	N-Sites	Fold-Sites(0:2:4)	Substitutions	S-Substitutions	N-Substitutions	Fold-S-Substitutions(0:2:4)	Fold-N-Substitutions(0:2:4)	Divergence-Time	Substitution-Rate-Ratio(rTC:rAG:rTA:rCG:rTG:rCA/rCA)	GC(1:2:3)	ML-Score	AICc	Akaike-Weight	Model
Mdo_XP_017186658.2-Mdo_XP_008367579.2	NG	NA	NA	NA	NA	1653	386.276	1266.72	NA	0	NA	NA	NA	NA	NA	1:1:1:1:1:1	0.368243(0.414865:0.309459:0.380405)	NA	NA	NA	NA
Mdo_XP_017186658.2-Mdo_XP_008339686.4	NG	0.287566	2.63511	0.109129	4.17866e-57	1374	324.902	1049.1	NA	487	236.417	250.583	NA	NA	0.842677	1:1:1:1:1:1	0.333333(0.379054:0.281757:0.339189)	NA	NA	NA	NA
Mdo_XP_017186658.2-Mdo_XP_008361730.3	NG	0.279859	1.31492	0.212833	1.55345e-34	1311	299.553	1011.45	NA	422	185.75	236.25	NA	NA	0.516364	1:1:1:1:1:1	0.322297(0.362838:0.269595:0.334459)	NA	NA	NA	NA
Mdo_XP_017186658.2-Mdo_XP_070672292.1	NG	0.285643	1.1666	0.24485	3.26601e-23	999	236.332	762.668	NA	321	139.833	181.167	NA	NA	0.49405	1:1:1:1:1:1	0.293243(0.320946:0.248649:0.310135)	NA	NA	NA	NA
Mdo_XP_017186658.2-Mdo_XP_008341114.2	NG	0.782214	NA	NA	3.14158e-19	1395	325.045	1069.95	NA	767	247.333	519.667	NA	NA	0.366945	1:1:1:1:1:1	0.342342(0.385135:0.288514:0.353378)	NA	NA	NA	NA
Mdo_XP_008367579.2-Mdo_XP_008339686.4	NG	0.289401	2.18621	0.132376	3.32468e-58	1512	360.074	1151.93	NA	532	255.417	276.583	NA	NA	0.741116	1:1:1:1:1:1	0.349775(0.396622:0.297973:0.35473)	NA	NA	NA	NA
Mdo_XP_008367579.2-Mdo_XP_008361730.3	NG	0.277712	1.37207	0.202403	1.91001e-40	1449	336.313	1112.69	NA	470	211.75	258.25	NA	NA	0.531714	1:1:1:1:1:1	0.338739(0.380405:0.285811:0.35)	NA	NA	NA	NA
Mdo_XP_008367579.2-Mdo_XP_070672292.1	NG	0.28217	1.2445	0.226734	5.81419e-29	1137	273.067	863.933	NA	369	165.833	203.167	NA	NA	0.513286	1:1:1:1:1:1	0.309685(0.338514:0.264865:0.325676)	NA	NA	NA	NA
Mdo_XP_008367579.2-Mdo_XP_008341114.2	NG	0.759775	NA	NA	4.25179e-22	1533	362.371	1170.63	NA	835	275.833	559.167	NA	NA	0.3438	1:1:1:1:1:1	0.358784(0.402703:0.30473:0.368919)	NA	NA	NA	NA
Mdo_XP_008339686.4-Mdo_XP_008361730.3	NG	0.26265	2.26437	0.115992	9.42141e-54	1269	296.481	972.519	NA	427	211.5	215.5	NA	NA	0.730319	1:1:1:1:1:1	0.303829(0.344595:0.258108:0.308784)	NA	NA	NA	NA
Mdo_XP_008339686.4-Mdo_XP_070672292.1	NG	0.30152	2.28135	0.132168	1.25751e-40	1074	254.018	819.982	NA	385	181.417	203.583	NA	NA	0.76978	1:1:1:1:1:1	0.274775(0.302703:0.237162:0.284459)	NA	NA	NA	NA
Mdo_XP_008339686.4-Mdo_XP_008341114.2	NG	0.727229	NA	NA	9.997e-25	1407	330.398	1076.6	NA	759	257.75	501.25	NA	NA	0.321634	1:1:1:1:1:1	0.323874(0.366892:0.277027:0.327703)	NA	NA	NA	NA
Mdo_XP_008361730.3-Mdo_XP_070672292.1	NG	0.0461086	0.0702198	0.656633	0.108136	1140	269.768	870.232	NA	57	18.0833	38.9167	NA	NA	0.0518143	1:1:1:1:1:1	0.263739(0.286486:0.225:0.27973)	NA	NA	NA	NA
Mdo_XP_008361730.3-Mdo_XP_008341114.2	NG	0.800844	NA	NA	1.51301e-18	1311	306.107	1004.89	NA	730	235.417	494.583	NA	NA	0.380363	1:1:1:1:1:1	0.312838(0.350676:0.264865:0.322973)	NA	NA	NA	NA
Mdo_XP_070672292.1-Mdo_XP_008341114.2	NG	0.752111	NA	NA	1.62464e-16	1053	250.493	802.507	NA	573	191.917	381.083	NA	NA	0.33531	1:1:1:1:1:1	0.283784(0.308784:0.243919:0.298649)	NA	NA	NA	NA
