Sequence	Method	Ka	Ks	Ka/Ks	P-Value(Fisher)	Length	S-Sites	N-Sites	Fold-Sites(0:2:4)	Substitutions	S-Substitutions	N-Substitutions	Fold-S-Substitutions(0:2:4)	Fold-N-Substitutions(0:2:4)	Divergence-Time	Substitution-Rate-Ratio(rTC:rAG:rTA:rCG:rTG:rCA/rCA)	GC(1:2:3)	ML-Score	AICc	Akaike-Weight	Model
Vcor_VaccDscaff28-snap-gene-4.47-mRNA-1-Vmac_vmacro11518-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.0282069	0.0583985	0.483007	0.0162911	1458	338.182	1119.82	NA	50	19	31	NA	NA	0.0352098	1:1:1:1:1:1	0.278846(0.313811:0.259178:0.263549)	NA	NA	NA	NA
Vcor_VaccDscaff28-snap-gene-4.47-mRNA-1-Vmic_vmicro01063-RA_Vaccinium_microcarpum_v1	NG	0.0263795	0.0518688	0.50858	0.0326314	1458	339.214	1118.79	NA	46	17	29	NA	NA	0.0323097	1:1:1:1:1:1	0.285402(0.315997:0.270542:0.269668)	NA	NA	NA	NA
Vcor_VaccDscaff28-snap-gene-4.47-mRNA-1-Vmic_vmicro05697-RA_Vaccinium_microcarpum_v1	NG	0.351363	1.68627	0.208367	3.71531e-35	1350	313.298	1036.7	NA	501	210.167	290.833	NA	NA	0.661158	1:1:1:1:1:1	0.260635(0.291958:0.246066:0.243881)	NA	NA	NA	NA
Vcor_VaccDscaff28-snap-gene-4.47-mRNA-1-Vvin_XP_002273129.3	NG	0.249874	0.878158	0.284543	3.80526e-24	1314	314.053	999.947	NA	375	162.5	212.5	NA	NA	0.400037	1:1:1:1:1:1	0.269085(0.299825:0.254371:0.253059)	NA	NA	NA	NA
Vcor_VaccDscaff28-snap-gene-4.47-mRNA-1-Vvin_XP_002264499.1	NG	0.297551	1.55426	0.191442	5.92092e-42	1431	335.452	1095.55	NA	489	219.917	269.083	NA	NA	0.592146	1:1:1:1:1:1	0.273747(0.303759:0.258741:0.258741)	NA	NA	NA	NA
Vdar_KAH7859503.1-Vduc_GWHPDOBL006900	NG	0.313256	2.1939	0.142785	1.21421e-49	1407	325.58	1081.42	NA	508	231.083	276.917	NA	NA	0.748438	1:1:1:1:1:1	0.229458(0.249563:0.211101:0.22771)	NA	NA	NA	NA
Vdar_KAH7859503.1-Vduc_GWHPDOBL010431	NG	0.187611	0.771612	0.243141	6.51413e-28	1365	314.708	1050.29	NA	326	151.667	174.333	NA	NA	0.322256	1:1:1:1:1:1	0.201923(0.224213:0.183129:0.198427)	NA	NA	NA	NA
Vdar_KAH7859503.1-Vmac_vmacro12658-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.0226835	0.0848244	0.267417	5.58652e-06	1266	288.849	977.151	NA	45	23.1667	21.8333	NA	NA	0.0368614	1:1:1:1:1:1	0.198427(0.215472:0.17701:0.202797)	NA	NA	NA	NA
Vdar_KAH7859503.1-Vmac_vmacro11518-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.311339	2.34764	0.132618	4.32747e-51	1407	325.447	1081.55	NA	509	233.417	275.583	NA	NA	0.782348	1:1:1:1:1:1	0.217512(0.241696:0.19493:0.215909)	NA	NA	NA	NA
Vdar_KAH7859503.1-Vmic_vmicro01063-RA_Vaccinium_microcarpum_v1	NG	0.312409	2.26536	0.137907	5.75492e-50	1407	326.48	1080.52	NA	509	232.917	276.083	NA	NA	0.765573	1:1:1:1:1:1	0.224068(0.243881:0.206294:0.222028)	NA	NA	NA	NA
Vdar_KAH7859503.1-Vmic_vmicro05697-RA_Vaccinium_microcarpum_v1	NG	0.240715	0.809942	0.2972	1.89117e-22	1350	311.101	1038.9	NA	368	154.083	213.917	NA	NA	0.371891	1:1:1:1:1:1	0.199301(0.219843:0.181818:0.196241)	NA	NA	NA	NA
Vdar_KAH7859503.1-Vvin_XP_002273129.3	NG	0.289856	1.28255	0.226	6.86015e-34	1347	321.338	1025.66	NA	444	197.417	246.583	NA	NA	0.52667	1:1:1:1:1:1	0.207751(0.22771:0.190122:0.20542)	NA	NA	NA	NA
Vdar_KAH7859503.1-Vvin_XP_002264499.1	NG	0.253713	1.17266	0.216358	1.00083e-37	1452	337.434	1114.57	NA	440	200.083	239.917	NA	NA	0.467269	1:1:1:1:1:1	0.212413(0.231643:0.194493:0.211101)	NA	NA	NA	NA
Vduc_GWHPDOBL006900-Vduc_GWHPDOBL010431	NG	0.280327	1.63043	0.171934	7.34495e-44	1356	315.305	1040.7	NA	453	209.583	243.417	NA	NA	0.59426	1:1:1:1:1:1	0.198864(0.221154:0.186189:0.189248)	NA	NA	NA	NA
Vduc_GWHPDOBL006900-Vmac_vmacro12658-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.28847	1.96381	0.146893	1.24587e-43	1215	283.087	931.913	NA	420	196.833	223.167	NA	NA	0.678813	1:1:1:1:1:1	0.195367(0.212413:0.18007:0.193619)	NA	NA	NA	NA
Vduc_GWHPDOBL006900-Vmac_vmacro11518-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.0790381	0.115302	0.685485	0.0537206	1614	374.263	1239.74	NA	133	40	93	NA	NA	0.0874473	1:1:1:1:1:1	0.214452(0.238636:0.19799:0.206731)	NA	NA	NA	NA
Vduc_GWHPDOBL006900-Vmic_vmicro01063-RA_Vaccinium_microcarpum_v1	NG	0.0497743	0.0627288	0.793484	0.362422	1707	398.822	1308.18	NA	87	24	63	NA	NA	0.052801	1:1:1:1:1:1	0.221008(0.240822:0.209353:0.21285)	NA	NA	NA	NA
Vduc_GWHPDOBL006900-Vmic_vmicro05697-RA_Vaccinium_microcarpum_v1	NG	0.343484	1.56063	0.220093	7.65107e-34	1341	311.049	1029.95	NA	488	204.167	283.833	NA	NA	0.625806	1:1:1:1:1:1	0.196241(0.216783:0.184878:0.187063)	NA	NA	NA	NA
Vduc_GWHPDOBL006900-Vvin_XP_002273129.3	NG	0.241981	0.909342	0.266105	4.0968e-26	1314	313.152	1000.85	NA	372	165	207	NA	NA	0.401026	1:1:1:1:1:1	0.204691(0.22465:0.193182:0.196241)	NA	NA	NA	NA
Vduc_GWHPDOBL006900-Vvin_XP_002264499.1	NG	0.294546	1.37224	0.214646	6.30804e-38	1431	335.24	1095.76	NA	478	211.083	266.917	NA	NA	0.547017	1:1:1:1:1:1	0.209353(0.228584:0.197552:0.201923)	NA	NA	NA	NA
Vduc_GWHPDOBL010431-Vmac_vmacro12658-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.185378	0.852351	0.21749	1.11776e-28	1170	271.949	898.051	NA	286	138.5	147.5	NA	NA	0.340406	1:1:1:1:1:1	0.167832(0.187063:0.152098:0.164336)	NA	NA	NA	NA
Vduc_GWHPDOBL010431-Vmac_vmacro11518-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.280206	1.74903	0.160207	2.04403e-46	1356	315.649	1040.35	NA	457	213.75	243.25	NA	NA	0.622117	1:1:1:1:1:1	0.186917(0.213287:0.170017:0.177448)	NA	NA	NA	NA
Vduc_GWHPDOBL010431-Vmic_vmicro01063-RA_Vaccinium_microcarpum_v1	NG	0.279845	1.6516	0.169438	1.70769e-44	1356	316.681	1039.32	NA	454	211.25	242.75	NA	NA	0.600206	1:1:1:1:1:1	0.193473(0.215472:0.181381:0.183566)	NA	NA	NA	NA
Vduc_GWHPDOBL010431-Vmic_vmicro05697-RA_Vaccinium_microcarpum_v1	NG	0.0736697	0.110056	0.669387	0.0548948	1365	317.502	1047.5	NA	106	32.5	73.5	NA	NA	0.0821331	1:1:1:1:1:1	0.168706(0.191434:0.156906:0.15778)	NA	NA	NA	NA
Vduc_GWHPDOBL010431-Vvin_XP_002273129.3	NG	0.262129	1.17988	0.222165	1.44146e-32	1263	301.674	961.326	NA	392	179.333	212.667	NA	NA	0.481339	1:1:1:1:1:1	0.177156(0.199301:0.16521:0.166958)	NA	NA	NA	NA
Vduc_GWHPDOBL010431-Vvin_XP_002264499.1	NG	0.230707	1.03418	0.223082	3.79571e-34	1371	321.981	1049.02	NA	389	180.667	208.333	NA	NA	0.419404	1:1:1:1:1:1	0.181818(0.203234:0.16958:0.17264)	NA	NA	NA	NA
Vmac_vmacro12658-RA_Vaccinium_macrocarpon_Stevens_v1-Vmac_vmacro11518-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.292965	2.0378	0.143765	6.10448e-44	1215	282.438	932.562	NA	424	197.833	226.167	NA	NA	0.698568	1:1:1:1:1:1	0.183421(0.204545:0.163899:0.181818)	NA	NA	NA	NA
Vmac_vmacro12658-RA_Vaccinium_macrocarpon_Stevens_v1-Vmic_vmicro01063-RA_Vaccinium_microcarpum_v1	NG	0.29429	2.06689	0.142383	1.1791e-44	1215	283.816	931.184	NA	426	199.333	226.667	NA	NA	0.708356	1:1:1:1:1:1	0.189977(0.206731:0.175262:0.187937)	NA	NA	NA	NA
Vmac_vmacro12658-RA_Vaccinium_macrocarpon_Stevens_v1-Vmic_vmicro05697-RA_Vaccinium_microcarpum_v1	NG	0.240069	0.90121	0.266386	9.02605e-23	1155	268.685	886.315	NA	323	140.917	182.083	NA	NA	0.393869	1:1:1:1:1:1	0.16521(0.182692:0.150787:0.16215)	NA	NA	NA	NA
Vmac_vmacro12658-RA_Vaccinium_macrocarpon_Stevens_v1-Vvin_XP_002273129.3	NG	0.274486	1.30599	0.210174	7.60201e-32	1158	277.403	880.597	NA	374	171.583	202.417	NA	NA	0.521587	1:1:1:1:1:1	0.17366(0.190559:0.159091:0.171329)	NA	NA	NA	NA
Vmac_vmacro12658-RA_Vaccinium_macrocarpon_Stevens_v1-Vvin_XP_002264499.1	NG	0.241346	1.1539	0.209157	3.82184e-34	1260	295.286	964.714	NA	373	173.917	199.083	NA	NA	0.455206	1:1:1:1:1:1	0.178322(0.194493:0.163462:0.17701)	NA	NA	NA	NA
Vmac_vmacro11518-RA_Vaccinium_macrocarpon_Stevens_v1-Vmic_vmicro01063-RA_Vaccinium_microcarpum_v1	NG	0.0317791	0.0483598	0.657137	0.145321	1611	373.663	1237.34	NA	56	17.5	38.5	NA	NA	0.0356249	1:1:1:1:1:1	0.209062(0.232955:0.193182:0.201049)	NA	NA	NA	NA
Vmac_vmacro11518-RA_Vaccinium_macrocarpon_Stevens_v1-Vmic_vmicro05697-RA_Vaccinium_microcarpum_v1	NG	0.34363	1.66462	0.206431	1.17001e-35	1341	311.393	1029.61	NA	492	208.167	283.833	NA	NA	0.650377	1:1:1:1:1:1	0.184295(0.208916:0.168706:0.175262)	NA	NA	NA	NA
Vmac_vmacro11518-RA_Vaccinium_macrocarpon_Stevens_v1-Vvin_XP_002273129.3	NG	0.247594	0.918691	0.269507	7.79994e-26	1314	313.406	1000.59	NA	377	166	211	NA	NA	0.407659	1:1:1:1:1:1	0.192745(0.216783:0.17701:0.184441)	NA	NA	NA	NA
Vmac_vmacro11518-RA_Vaccinium_macrocarpon_Stevens_v1-Vvin_XP_002264499.1	NG	0.298567	1.47327	0.202656	4.13969e-40	1431	335.109	1095.89	NA	486	216.083	269.917	NA	NA	0.573657	1:1:1:1:1:1	0.197407(0.220717:0.181381:0.190122)	NA	NA	NA	NA
Vmic_vmicro01063-RA_Vaccinium_microcarpum_v1-Vmic_vmicro05697-RA_Vaccinium_microcarpum_v1	NG	0.343298	1.5761	0.217814	5.12204e-34	1341	312.424	1028.58	NA	489	205.667	283.333	NA	NA	0.630516	1:1:1:1:1:1	0.190851(0.211101:0.18007:0.181381)	NA	NA	NA	NA
Vmic_vmicro01063-RA_Vaccinium_microcarpum_v1-Vvin_XP_002273129.3	NG	0.245611	0.911326	0.26951	5.93782e-26	1314	313.75	1000.25	NA	375	165.5	209.5	NA	NA	0.404567	1:1:1:1:1:1	0.199301(0.218969:0.188374:0.190559)	NA	NA	NA	NA
Vmic_vmicro01063-RA_Vaccinium_microcarpum_v1-Vvin_XP_002264499.1	NG	0.301411	1.44214	0.209002	1.27363e-38	1431	336.14	1094.86	NA	487	215.25	271.75	NA	NA	0.569368	1:1:1:1:1:1	0.203963(0.222902:0.192745:0.196241)	NA	NA	NA	NA
Vmic_vmicro05697-RA_Vaccinium_microcarpum_v1-Vvin_XP_002273129.3	NG	0.31691	1.24417	0.254716	1.70822e-27	1248	296.561	951.439	NA	426	180.083	245.917	NA	NA	0.537254	1:1:1:1:1:1	0.174534(0.19493:0.163899:0.164773)	NA	NA	NA	NA
Vmic_vmicro05697-RA_Vaccinium_microcarpum_v1-Vvin_XP_002264499.1	NG	0.292782	1.14023	0.256774	4.03631e-29	1356	318.108	1037.89	NA	438	186.417	251.583	NA	NA	0.491588	1:1:1:1:1:1	0.179196(0.198864:0.168269:0.170455)	NA	NA	NA	NA
Vvin_XP_002273129.3-Vvin_XP_002264499.1	NG	0.280296	1.22131	0.229505	6.0157e-34	1359	325.692	1033.31	NA	438	196.333	241.667	NA	NA	0.505814	1:1:1:1:1:1	0.187646(0.206731:0.176573:0.179633)	NA	NA	NA	NA
